脶	月内 on
腌	月电 od
腐	广人 gr
腽	月皿 om
膊	月寸 oc
膝	月氺 ou
臀	尸月 uo
臂	尸月 uo
自	丿目 po
臾	丿乀 pn
艘	舟又 vy
芈	丨丨 ll
芾	艹丨 cl
苑	艹乛 cv
范	艹乛 cv
荣	艹木 cm
荦	艹牛 cn
荧	艹火 ch
荸	艹子 cz
莜	艹攵 cw
莫	艹大 cd
莴	艹内 cn
莹	艹玉 cy
莺	艹鸟 cn
菊	艹米 cm
菌	艹禾 ch
菩	艹口 ck
菪	艹石 cu
菱	艹夂 cw
菹	艹且 cq
萄	艹缶 cf
萏	艹臼 cj
萤	艹虫 ci
萦	艹小 cx
葭	艹又 cy
葱	艹心 cx
葵	艹天 ct
葺	艹耳 ce
蒎	艹乀 cn
蒜	艹小 cx
蒟	艹口 ck
蒴	艹月 co
蒸	艹灬 ch
蓂	艹八 cb
蓄	艹田 ct
蓍	艹日 co
蓟	艹刂 cd
蓦	艹马 cm
蓰	艹人 cr
蔌	艹人 cr
蔸	艹儿 ce
蔹	艹攵 cw
蔽	艹攵 cw
蕊	艹心 cx
蕤	艹生 cu
蕨	艹人 cr
蕴	艹皿 cm
薄	艹寸 cc
薜	艹十 cu
薹	艹土 ct
藁	艹木 cm
藉	艹日 co
藐	艹儿 ce
藨	艹灬 ch
藩	艹田 ct
蘖	艹木 cm
蘧	艹辶 cz
蘼	艹非 cf
虫	中丶 vd
蚕	天虫 ti
蛊	虫皿 im
蛑	虫牛 in
蛮	亠虫 wi
蜎	虫月 io
蜗	虫内 in
蜜	宀虫 bi
蜣	虫羌 iq
蝇	虫电 id
蝘	虫女 in
蝠	虫田 it
蝥	龴虫 si
蝲	虫刂 id
蝶	虫木 im
螟	虫八 ib
螫	土虫 ti
螯	龶虫 fi
螽	夂虫 wi
蟀	虫十 iu
蟊	龴虫 si
蟾	虫口 ik
蠋	虫虫 ii
蠖	虫又 iy
蠲	丷虫 bi
蠼	虫又 iy
袂	衤夬 pg
袭	龙𧘇 ly
裁	十𧘇 uy
裰	衤又 py
褡	衤口 pk
褥	衤寸 pc
褰	宀𧘇 by
褶	衤白 pb
襜	衤口 pk
襞	尸𧘇 uy
觖	𠂊夬 dg
触	𠂊虫 di
觳	士又 uy
詹	𠂊口 dk
謇	宀口 bk
譬	尸口 uk
讯	讠十 yu
诀	讠夬 yg
诌	讠彐 ye
谄	讠臼 yj
谔	讠亏 yk
谮	讠日 yo
谲	讠口 yk
谵	讠口 yk
谷	八口 bk
贝	冂人 kr
贡	工人 gr
责	龶人 fr
败	冂攵 kw
贪	人人 rr
贰	弋人 yr
贵	中人 vr
贾	西人 xr
赍	十人 ur
赓	广人 gr
赔	冂口 kk
赘	龶人 fr
赙	冂寸 kc
赢	亡凡 wf
赣	立人 lr
赦	土攵 tw
趋	土彐 te
跞	𧾷乐 zl
踣	𧾷口 zk
蹇	宀人 br
蹈	𧾷臼 zj
蹙	戊人 wr
蹦	𧾷月 zo
蹩	丶人 dr
蹰	𧾷寸 zc
蹶	𧾷人 zr
蹽	𧾷小 zx
躅	𧾷虫 zi
躔	𧾷土 zt
躞	𧾷又 zy
轹	车乐 il
载	十车 ui
辍	车又 iy
辎	车田 it
辐	车田 it
辑	车耳 ie
辜	十十 uu
辞	千十 qu
辩	立十 lu
辫	立十 lu
辱	厂寸 ic
逄	辶丨 zl
逡	辶夂 zw
遨	辶攵 zw
遮	辶灬 zh
遹	辶口 zk
避	辶十 zu
邀	辶攵 zw
邓	又阝 ye
邹	𠂊阝 de
郄	乂阝 xe
部	立阝 le
鄂	口阝 ke
鄄	西阝 xe
鄠	雨阝 ye
酃	雨阝 ye
酆	山阝 ee
酸	酉夂 yw
酹	酉寸 yc
醅	酉口 yk
采	丿木 pm
里	丨一 la
重	丿一 pa
铠	钅己 jj
锅	钅内 jn
锊	钅寸 jc
锦	钅巾 jj
锫	钅口 jk
锱	钅田 jt
锸	钅臼 jj
锼	钅又 jy
镈	钅寸 jc
镌	钅乃 jn
镍	钅木 jm
镢	钅人 jr
镣	钅小 jx
镯	钅虫 ji
镵	钅丶 jd
闪	门人 mr
问	门口 mk
间	门日 mo
闷	门心 mx
闻	门耳 me
闽	门虫 mi
阉	门电 md
阎	门臼 mj
阒	门犬 mq
阖	门皿 mm
阙	门人 mr
陛	阝土 et
陧	阝土 et
陪	阝口 ek
陵	阝夂 ew
陶	阝缶 ef
陷	阝臼 ej
随	阝辶 ez
隼	亻十 ru
集	亻木 rm
霞	雨又 yy
霹	雨十 yu
青	龶月 fo
靠	𠂒非 nf
靡	广非 gf
靥	厂面 im
革	廿丨 nl
鞠	革米 gm
鞲	革冉 gr
韂	革口 gk
韬	韦臼 wj
顶	丁人 dr
顸	干人 gr
项	工人 gr
颃	亠人 wr
颍	匕人 br
颖	匕人 br
题	日人 or
颚	口人 kr
颦	止十 vu
飒	立乂 lx
飕	几又 jy
飙	犬乂 qx
馅	饣臼 uj
馊	饣又 uy
馞	禾子 hz
马	乛一 va
驺	马彐 me
骂	口马 km
骏	马夂 mw
骘	阝马 em
骙	马天 mt
骚	马虫 mi
骛	龴马 sm
骜	龶马 fm
骞	宀马 bm
骣	马子 mz
骥	马八 mb
髑	骨虫 gi
髓	骨辶 gz
鬯	乂匕 xb
鬼	丿厶 ps
魂	二鬼 eg
魄	白鬼 bg
魇	厂鬼 ig
魔	广鬼 gg
鲎	𭕄鱼 xa
鲞	龹鱼 ja
鲮	鱼夂 aw
鲻	鱼田 at
鳌	龶鱼 fa
鳖	丶鱼 da
鳜	鱼人 ar
鸡	又鸟 yn
鸢	弋鸟 yn
鸭	甲鸟 jn
鸳	夕鸟 xn
鸺	亻鸟 rn
鸿	氵鸟 dn
鹁	十鸟 un
鹃	口鸟 kn
鹜	龴鸟 sn
鹨	习鸟 xn
鹩	大鸟 dn
鹬	龴鸟 sn
鹰	广鸟 gn
黉	𭕄八 xb
黡	厂黑 ih
鼓	士又 uy
龢	人禾 rh
侨	亻丨 rl
勠	习力 xl
圫	土七 tq
奉	<寿上部>丨 fl
娇	女丨 nl
媪	女皿 nm
峤	山丨 el
嶅	龶山 fe
嶦	山口 ek
廪	广小 gx
弆	土廾 tc
憨	乛心 vx
懔	忄小 xx
掖	扌乀 fn
摏	扌臼 fj
斟	<其上部>十 qu
栎	木乐 ml
桥	木丨 ml
榃	木田 mt
榱	木𧘇 my
橑	木小 mx
歅	西人 xr
殁	歹又 dy
毖	<比左部>必 bb
浡	氵子 dz
液	氵乀 dn
潖	氵巴 db
潩	氵八 db
瀔	氵又 dy
熻	火习 hx
珕	王力 wl
矫	矢丨 ul
砄	石夬 ug
硙	石己 uj
硚	石丨 ul
稂	禾良 hl
稌	禾<余下部> hh
窎	宀鸟 bn
簝	𥫗小 vx
缞	纟𧘇 sy
腋	月乀 on
良	丶艮 dg
茔	艹土 ct
茕	艹十 cu
荞	艹丨 cl
荥	艹水 cu
荮	艹寸 cc
蓑	艹𧘇 cy
螋	虫又 iy
裛	亠𧘇 wy
觇	丨<见下部> le
觏	一<见下部> ae
觑	虍<见下部> he
觿	𠂊口 dk
诇	讠口 yk
谡	讠夂 yw
谪	讠口 yk
赝	厂人 ir
赡	冂口 kk
轿	车丨 il
辔	纟口 sk
酅	山阝 ee
鉴	丨金 lj
钹	钅丶 jd
铄	钅乐 jl
镝	钅口 jk
阕	门天 mt
面	一一 aa
鞒	革丨 gl
鞳	革口 gk
韫	韦皿 wm
餐	丨良 ll
饽	饣子 uz
馌	饣皿 um
骄	马丨 ml
骢	马心 mx
鲺	鱼虫 ai
鲾	鱼田 at
鳛	鱼白 ab
鳠	鱼又 ay
鹌	大鸟 dn
鹐	𠂊鸟 dn
鹗	口鸟 kn
鹠	丿鸟 pn
鼹	臼女 jn
齇	自且 zq
齑	文丨 wl
鿍	土丨 tl
㫰	日良 ol
事	一丨 al
伣	亻<见下部> re
俍	亻良 rl
勘	<其上部>力 ql
哏	口艮 kg
垠	土艮 tg
埌	土良 tl
娘	女良 nl
娠	女乀 nn
宸	宀乀 bn
岘	山<见下部> ee
崀	山良 el
帮	<寿上部>巾 fj
很	彳艮 ig
徐	彳<余下部> ih
恨	忄艮 xg
悢	忄良 xl
戡	<其上部>戈 qg
振	扌乀 fn
揽	扌<见下部> fe
搅	扌<见下部> fe
晨	日乀 on
枧	木<见下部> me
根	木艮 mg
桹	木良 ml
梌	木<余下部> mh
榄	木<见下部> me
欺	<其上部>人 qr
比	<比左部>匕 bb
浪	氵良 dl
涂	氵<余下部> dh
滁	氵<余下部> dh
瀱	氵刂 dd
烺	火良 hl
狠	犭艮 qg
狳	犭<余下部> qh
狼	犭良 ql
现	王<见下部> we
珢	王艮 wg
琅	王良 wl
痕	疒艮 bg
皆	<比左部>白 bb
监	丨皿 lm
眼	目艮 og
砚	石<见下部> ue
硍	石艮 ug
稚	禾龶 hf
笕	𥫗<见下部> ve
筤	𥫗良 vl
粮	米良 ml
缆	纟<见下部> se
舰	舟<见下部> ve
艅	舟<余下部> vh
艰	又艮 yg
苋	艹<见下部> ce
茛	艹艮 cg
荼	艹<余下部> ch
莨	艹良 cl
蒗	艹良 cl
虞	虍天 ht
蚬	虫<见下部> ie
蜍	虫<余下部> ih
蠢	<寿上部>虫 fi
裉	衤艮 pg
觋	工<见下部> ge
觌	十<见下部> ue
觎	人<见下部> re
觐	廿<见下部> ne
誊	龹口 jk
赈	冂乀 kn
跟	𧾷艮 zg
踉	𧾷良 zl
途	辶<余下部> zh
酴	酉<余下部> yh
酿	酉良 yl
银	钅艮 jg
锒	钅良 jl
镴	钅乛 jv
阆	门良 ml
限	阝艮 eg
除	阝<余下部> eh
雠	亻龶 rf
震	雨乀 yn
饕	口良 kl
髋	骨<见下部> ge
鸵	鸟匕 nb
鹮	罒鸟 sn
鹱	鸟又 ny
龈	止艮 vg
𬒈	𭕄石 xu
𬶨	<既左部>鱼 ga
㑊	亻丶 rd
㸌	火龶 hf
丝	乛一 va
争	𠂊丨 dl
伞	人十 ru
傕	亻龶 rf
傩	亻龶 rf
催	亻龶 rf
净	冫丨 dl
准	冫龶 df
唯	口龶 kf
嚯	口龶 kf
域	土一 ta
堆	土龶 tf
峥	山丨 el
崔	山龶 ef
崡	山凵 ek
帷	巾龶 jf
怿	忄丨 xl
惟	忄龶 xf
或	戈一 ga
择	扌丨 fl
挣	扌丨 fl
推	扌龶 ff
摊	扌龶 ff
摧	扌龶 ff
暹	辶龶 zf
棫	木一 ma
椎	木龶 mf
榷	木龶 mf
殛	歹一 da
泽	氵丨 dl
涵	氵凵 dk
淮	氵龶 df
滩	氵龶 df
漼	氵龶 df
潍	氵龶 df
灌	氵龶 df
煺	火辶 hz
狰	犭丨 ql
琟	王龶 wf
琤	王丨 wl
璀	王龶 wf
瓘	王龶 wf
瘫	疒龶 bf
睁	目丨 ol
睢	目龶 of
碓	石龶 uf
竫	立丨 ll
筝	𥫗丨 vl
绎	纟丨 sl
维	纟龶 sf
罐	缶龶 ff
翟	习龶 xf
腿	月辶 oz
菡	艹凵 ck
萑	艹龶 cf
蔺	艹龶 cf
藿	艹龶 cf
蜈	虫天 it
蜮	虫一 ia
褪	衤辶 pz
译	讠丨 yl
诤	讠丨 yl
谁	讠龶 yf
迹	辶丶 zd
退	辶艮 zg
郫	丿阝 pe
铎	钅丨 jl
铮	钅丨 jl
锥	钅龶 jf
阈	门一 ma
难	又龶 yf
雁	厂龶 if
雇	户龶 hf
雉	矢龶 uf
雊	勹龶 bf
雌	止龶 vf
雍	亠龶 wf
雒	夂龶 wf
雕	冂龶 kf
霍	雨龶 yf
静	龶丨 fl
馘	丷一 ba
驿	马丨 ml
骓	马龶 mf
骤	马乀 mn
魋	鬼龶 gf
鸶	丝鸟 sn
鹎	丿鸟 pn
黔	黑乛 hv
黪	黑丿 hp
䅟	禾丿 hp
䝙	豸乂 vx
一	一一 aa
与	一一 aa
丏	一乛 av
丐	一乛 av
业	丨一 la
丽	一丶 ad
之	丶乀 dn
乌	丿一 pa
乎	丿丨 pl
乏	丿之 pv
乜	乛乛 vv
九	丿乛 pv
也	乛乛 vv
乸	也母 ym
亚	一业 ay
凸	丨一 la
凹	丨一 la
凿	业凵 yk
刁	乛一 va
勺	勹丶 bd
匈	勹凵 bk
匍	勹甫 bf
匡	匚王 kw
匣	匚甲 kj
匦	匚九 kj
匪	匚非 kf
匮	匚人 kr
匹	匚儿 ke
区	匚乂 kx
医	匚矢 ku
匼	匚口 kk
匾	匚艹 kc
匿	匚口 kk
升	丿廾 pc
卜	丨丶 ld
叵	匚口 kk
噩	王口 wk
囊	一𧘇 ay
少	小丿 xp
屯	一乛 av
川	丿丨 pl
工	一一 aa
幻	幺乛 yv
引	弓丨 gl
弛	弓也 gy
张	弓长 gi
弧	弓瓜 gg
彪	虍丿 hp
斤	丿丨 pl
枣	一丶 ad
梁	氵木 dm
毛	丿乛 pv
毳	毛毛 mm
氏	丿乛 pv
永	丶乀 dn
求	一丶 ad
爪	丿乀 pn
牂	爿羊 py
牙	一丿 ap
瓜	丿乀 pn
瓦	一丶 ad
瓯	匚瓦 kw
甪	丿用 py
甫	一丶 ad
甭	不用 by
画	一凵 ak
疆	弓一 ga
疍	乛一 va
登	乛一 va
禹	丿丶 pd
秀	禾乃 hn
种	禾中 hv
科	禾十 hu
秒	禾少 hu
秘	禾必 hb
秫	禾术 hu
秬	禾巨 hj
秭	禾丿 hp
秾	禾农 hn
稼	禾豕 hu
穆	禾丿 hp
羌	⺶乛 yv
群	尹羊 yy
苘	艹口 ck
虐	虍一 ha
虚	虍业 hy
衃	血不 xb
豹	豸勺 vu
豺	豸才 vc
貆	豸一 va
身	丿丿 pp
躬	身弓 ug
躯	身乂 ux
长	丿乀 pn
韭	非一 fa
飞	乛丶 vd
馝	禾必 hb
髢	一也 ay
默	黑犬 hq
黜	黑出 hi
黝	黑力 hl
黟	黑夕 hx
黠	黑口 hk
黢	黑夂 hw
黥	黑小 hx
黩	黑大 hd
黯	黑日 ho
鼐	乃乛 nv
㛚	女用 ny
㠇	山尤 ey
㠓	山乀 en
㧟	扌匚 fk
㮾	丶木 dm
㳚	氵戍 du
㶲	火用 hy
㻬	王亏 wk
䏝	月专 ov
䏲	月丿 op
䜣	讠斤 yj
䥽	钅丶 jd
丈	一乀 an
且	丨一 la
丙	一内 an
两	一丶 ad
么	丿厶 ps
乱	千乛 qv
亍	二丨 el
亶	亠一 wa
亿	亻乛 rv
仆	亻卜 rb
仇	亻九 rj
仍	亻乃 rn
他	亻也 ry
仗	亻丈 rv
仞	亻刃 rr
仡	亻乞 rq
仲	亻中 rv
价	亻丨 rl
任	亻壬 rr
伊	亻尹 ry
伋	亻及 rj
优	亻尤 ry
伛	亻乂 rx
伟	亻韦 rw
传	亻专 rv
伢	亻牙 ry
伥	亻长 ri
伫	亻一 ra
伸	亻申 ru
伾	亻丕 rp
但	亻一 ra
低	亻氐 rd
体	亻本 rb
佛	亻弗 rf
佟	亻丶 rd
佣	亻用 ry
佤	亻瓦 rw
佥	人一 ra
佯	亻羊 ry
佻	亻丶 rd
侃	亻乛 rv
侉	亻亏 rk
侪	亻丨 rl
侬	亻农 rn
侮	亻母 rm
俄	亻我 rw
俅	亻求 rq
俑	亻用 ry
俪	亻丽 rl
修	亻丿 rp
俵	亻𧘇 ry
俸	亻丨 rl
倌	亻㠯 rk
倴	亻廾 rc
偈	亻乛 rv
偡	亻乛 rv
偶	亻禺 ry
像	亻乀 rn
僦	亻尤 ry
僰	一人 ar
僵	亻一 ra
儴	亻𧘇 ry
兔	𠂊丶 dd
兕	凹儿 ae
兮	八乛 bv
兵	丘八 qb
写	冖与 by
冤	冖丶 bd
冬	夂丶 wd
冱	冫互 dh
冲	冫中 dv
减	冫口 dk
凘	冫斤 dj
凳	乛几 vj
刃	刀丶 dd
刨	勹刂 bd
刭	乛刂 vd
到	一刂 ad
刺	一刂 ad
剅	一刂 ad
剌	束刂 ud
剕	非刂 fd
办	力丶 ld
劢	万力 wl
劣	少力 ul
劲	乛力 vl
勾	勹厶 bs
匀	勹冫 bd
包	勹巳 bs
协	十办 ub
卞	丶下 dx
卟	口卜 kb
占	丨口 lk
卢	丨尸 lu
卦	土卜 tb
卮	丿乛 pv
厮	厂斤 ij
参	厶丿 sp
反	丿又 py
叔	上又 uy
叫	口丨 kl
号	口乛 kv
叼	口刁 kd
吃	口乞 kq
后	丿口 pk
吏	一乀 an
向	丿口 pk
吓	口下 kx
吖	口丫 ky
君	尹口 yk
吟	口乛 kv
否	不口 bk
吨	口屯 kt
听	口斤 kj
吲	口丨 kl
吵	口少 ku
吸	口及 kj
吼	口乛 kv
呀	口牙 ky
呓	口乛 kv
呔	口太 kt
呕	口乂 kx
呜	口乌 kw
呣	口母 km
呱	口瓜 kg
呷	口甲 kj
呸	口丕 kp
呻	口申 ku
呼	口乎 kh
咂	口巾 kj
咇	口必 kb
和	禾口 hk
咏	口永 ky
咔	口卜 kb
咙	口龙 kl
咚	口丶 kd
咩	口羊 ky
咺	口一 ka
咿	口尹 ky
哐	口王 kw
哑	口亚 ky
哝	口农 kn
哟	口勺 ku
哢	口廾 kc
哦	口我 kw
哳	口斤 kj
哺	口甫 kf
哼	口了 kl
唪	口丨 kl
啭	口专 kv
啮	口凵 kk
喁	口禺 ky
喊	口口 kk
喝	口乛 kv
喧	口一 ka
喳	口一 ka
嗝	口丨 kl
嗨	口母 km
嘘	口业 ky
嘭	口丿 kp
嘱	口禹 ky
嘶	口斤 kj
噎	口一 ka
噔	口一 ka
噶	口乛 kv
嚎	口豕 ku
囔	口𧘇 ky
团	囗才 kc
囤	囗屯 kt
围	囗韦 kw
图	囗丶 kd
圃	囗甫 kf
圪	土乞 tq
圬	土亏 tk
地	土也 ty
圳	土川 ti
场	土丿 tp
圻	土斤 tj
圾	土及 tj
坉	土屯 tt
坏	土不 tb
坚	丨土 lt
坞	土乌 tw
坤	土申 tu
坦	土一 ta
坬	土瓜 tg
坯	土丕 tp
坻	土氐 td
坼	土斥 ti
垏	土聿 ty
垕	丿土 pt
垟	土羊 ty
垣	土一 ta
垩	亚土 yt
垭	土亚 ty
垮	土亏 tk
垴	土凵 tk
垿	土丨 tl
埆	土用 ty
埇	土用 ty
城	土成 ti
埔	土甫 tf
埗	土丿 tp
堍	土丶 td
堨	土乛 tv
堪	土乛 tv
塆	土弓 tg
塥	土丨 tl
塱	丶土 dt
墉	土丨 tl
墘	土乞 tq
墟	土业 ty
墼	车土 it
壑	丨土 lt
壕	土豕 tu
声	士丿 up
壶	士业 uy
壸	士亚 uy
壹	士一 ua
处	夂卜 wb
外	夕卜 xb
太	大丶 dd
夭	丿大 pd
头	丶大 dd
夸	大亏 dk
夼	大川 di
奁	大乂 dx
奘	爿大 pd
奶	女乃 nn
她	女也 ny
妁	女勺 nu
妊	女壬 nr
妍	女开 nk
妗	女乛 nv
妙	女少 nu
妤	女丨 nl
妪	女乂 nx
妯	女由 ny
妲	女一 na
姆	女母 nm
姊	女丿 np
委	禾女 hn
姘	女开 nk
姚	女丶 nd
姬	女丨 nl
姮	女一 na
姱	女亏 nk
娅	女亚 ny
娓	女毛 nm
娣	女丿 np
娥	女我 nw
娶	耳女 en
婊	女𧘇 ny
婠	女㠯 nk
婳	女凵 nk
婶	女申 nu
媭	丿女 pn
嫁	女豕 nu
嫭	女乎 nh
嬗	女一 na
孔	子乛 zv
孕	乃子 nz
季	禾子 hz
孤	子瓜 zg
孬	不子 bz
孵	卵子 lz
宄	宀九 bj
宓	宀必 bb
宙	宀由 by
宠	宀龙 bl
审	宀申 bu
宣	宀一 ba
宦	宀臣 bi
宧	宀丨 bl
宬	宀成 bi
家	宀豕 bu
寒	宀丶 bd
寓	宀禺 by
小	丨丶 ld
尖	小大 xd
尜	小小 xx
尥	尢勺 yu
尬	尢丨 yl
就	亠尤 wy
尻	尸九 uj
尽	尺丶 id
尾	尸毛 um
屉	尸世 uu
届	尸由 uy
屏	尸开 uk
属	尸禹 uy
屹	山乞 eq
屿	山与 ey
岈	山牙 ey
岌	山及 ej
岍	山开 ek
岑	山乛 ev
岖	山乂 ex
岠	山巨 ej
岫	山由 ey
岬	山甲 ej
岷	山民 em
峂	山丶 ed
峘	山一 ea
峨	山我 ew
崟	山金 ej
崭	山斤 ej
崴	山女 en
崿	山亏 ek
嵁	山乛 ev
嵅	山口 ek
嵇	禾山 he
嵎	山禺 ey
嵖	山一 ea
嶙	山丨 el
嶝	山一 ea
巡	辶乛 zv
巢	乛果 vg
巧	工乛 gv
巩	工凡 gf
币	丿巾 pj
帆	巾凡 jf
帏	巾韦 jw
帐	巾长 ji
帡	巾开 jk
幪	巾乀 jn
序	广丨 gl
应	广一 ga
底	广氐 gd
庙	广由 gy
庞	广龙 gl
废	广丶 gd
庠	广羊 gy
庹	广尺 gi
延	廴乛 zv
建	廴聿 zy
开	一廾 ac
弘	弓厶 gs
弟	丷丿 bp
弢	弓又 gy
弥	弓小 gx
弦	弓幺 gy
弨	弓口 gk
弩	女弓 ng
弭	弓耳 ge
弱	弓冫 gd
弶	弓小 gx
弸	弓月 go
弹	弓丨 gl
强	弓虫 gi
形	开丿 kp
彤	丹丿 dp
彩	丿丿 pp
彰	立丿 lp
影	日丿 op
徉	彳羊 iy
律	彳聿 iy
忆	忄乛 xv
忐	上心 ux
忑	下心 xx
忙	忄亡 xw
忡	忄中 xv
忧	忄尤 xy
忭	忄卞 xb
忳	忄屯 xt
忻	忄斤 xj
怀	忄不 xb
怄	忄乂 xx
怅	忄长 xi
怛	忄一 xa
怫	忄弗 xf
怵	忄术 xu
恒	忄一 xa
恶	亚心 yx
恼	忄凵 xk
悈	忄廾 xc
悌	忄丿 xp
悔	忄母 xm
悬	且心 qx
惘	忄亡 xw
惨	忄丿 xp
惭	忄斤 xj
愁	禾心 hx
愃	忄一 xa
愍	民心 mx
慌	忄乛 xv
慝	匚心 kx
慭	来心 lx
慵	忄丨 xl
憕	忄一 xa
戒	戈廾 gc
战	丨戈 lg
戤	乃戈 ng
戬	亚戈 yg
戽	户十 hu
才	一丿 ap
扎	扌乛 fv
扑	扌卜 fb
扔	扌乃 fn
执	扌丸 fw
扬	扌丿 fp
扰	扌尤 fy
扺	扌氏 fu
扽	扌屯 ft
抄	扌少 fu
抒	扌丨 fl
抓	扌爪 fv
抔	扌不 fb
抖	扌十 fu
折	扌斤 fj
抟	扌专 fv
抠	扌乂 fx
抵	扌氐 fd
抻	扌申 fu
押	扌甲 fj
抽	扌由 fy
抿	扌民 fm
拂	扌弗 ff
担	扌一 fa
拆	扌斥 fi
拇	扌母 fm
拒	扌巨 fj
拖	扌也 fy
拢	扌龙 fl
拤	扌卜 fb
拥	扌用 fy
拨	扌丶 fd
拯	扌一 fa
拷	扌乛 fv
拼	扌开 fk
拽	扌曳 fy
拿	人手 ru
挈	丰手 fu
挎	扌亏 fk
挑	扌丶 fd
挚	扌手 fu
挤	扌丨 fl
挲	氵手 du
捅	扌用 fy
捕	扌甫 ff
捧	扌丨 fl
掣	丿手 pu
掺	扌丿 fp
揕	扌乛 fv
揭	扌乛 fv
揸	扌一 fa
搀	扌丶 fd
摒	扌开 fk
撑	扌手 fu
撕	扌斤 fj
撺	扌串 fi
擅	扌一 fa
擎	艹手 cu
擤	扌丨 fl
攮	扌𧘇 fy
政	正攵 vw
救	求攵 qw
敷	甫攵 fw
斐	非文 fw
斓	文柬 wj
斗	丶十 du
料	米十 mu
斛	𠂊十 du
斜	人十 ru
斫	石斤 uj
新	立斤 lj
於	方丶 fd
施	方也 fy
旄	方毛 fm
旐	方丶 fd
旒	方乛 fv
旦	日一 oa
旧	丨日 lo
旮	九日 jo
旯	日九 oj
旸	日丿 op
昇	日升 ou
昏	氏日 uo
昕	日斤 oj
昣	日丿 op
昶	永日 yo
昼	尺一 ia
昽	日龙 ol
显	日业 oy
晁	日丶 od
晅	日一 oa
晟	日成 oi
晡	日甫 of
晦	日母 om
晰	日斤 oj
暄	日一 oa
暅	日一 oa
暕	日柬 oj
曷	日乛 ov
朓	月丶 od
朗	丶月 do
朦	月乀 on
札	木乛 mv
术	木丶 md
朴	木卜 mb
朽	木乛 mv
杈	木叉 mi
杉	木丿 mp
材	木才 mc
杓	木勺 mu
杖	木丈 mv
杧	木亡 mw
杨	木丿 mp
杪	木少 mu
杯	木不 mb
杼	木丨 ml
极	木及 mj
枅	木开 mk
枍	木乛 mv
析	木斤 mj
枢	木乂 mx
枨	木长 mi
枵	木乛 mv
柊	木丶 md
柙	木甲 mj
柚	木由 my
柜	木巨 mj
柝	木斥 mi
柢	木氐 md
查	木一 ma
柩	木久 mj
栊	木龙 ml
栐	木永 my
栟	木开 mk
栲	木乛 mv
样	木羊 my
桁	木亍 mi
桃	木丶 md
框	木王 mw
桓	木一 ma
桠	木亚 my
桫	木少 mu
桶	木用 my
桷	木用 my
梅	木母 mm
梨	禾木 hm
梯	木丿 mp
械	木廾 mc
梳	木乛 mv
棐	非木 fm
棒	木丨 ml
棘	一乀 an
棺	木㠯 mk
椪	木亚 my
椸	木也 my
椹	木乛 mv
楂	木一 ma
楝	木柬 mj
楦	木一 ma
榉	木丨 ml
榧	木非 mf
槲	木十 mu
樾	木乛 mv
橙	木一 ma
橡	木乀 mn
橼	木豕 mu
檀	木一 ma
檬	木乀 mn
櫆	木十 mu
欤	与人 yr
欧	匚人 kr
正	一止 av
步	止丿 vp
歪	不正 bv
殄	歹丿 dp
殇	歹丿 dp
殪	歹一 da
殴	匚又 ky
毒	龶母 fm
毓	丿乛 pv
毡	毛口 mk
毯	毛火 mh
毵	厶毛 sm
毹	人毛 rm
毽	毛廴 mz
氆	毛日 mo
氇	毛日 mo
氓	亡民 wm
氕	气丿 qp
氖	气乃 qn
氚	气川 qi
氟	气弗 qf
氡	气丶 qd
氧	气羊 qy
氩	气亚 qy
氿	氵九 dj
汇	氵匚 dk
汈	氵刁 dd
汊	氵叉 di
汋	氵勺 du
汔	氵乞 dq
池	氵也 dy
污	氵亏 dk
汤	氵丿 dp
汧	氵开 dk
汫	氵井 dj
汰	氵太 dt
汲	氵及 dj
汴	氵卞 db
汹	氵凵 dk
沂	氵斤 dj
沌	氵屯 dt
沙	氵少 du
沤	氵乂 dx
沭	氵术 du
沸	氵弗 df
油	氵由 dy
泄	氵世 du
泌	氵必 db
泛	氵乏 df
泜	氵氐 dd
泯	氵民 dm
泳	氵永 dy
泷	氵龙 dl
泻	氵与 dy
泼	氵丶 dd
洋	氵羊 dy
洘	氵乛 dv
洢	氵尹 dy
津	氵聿 dy
洭	氵王 dw
洮	氵丶 dd
洲	氵州 dv
洴	氵开 dk
洹	氵一 da
洿	氵亏 dk
流	氵乛 dv
济	氵丨 dl
浐	氵产 di
浓	氵农 dn
浕	氵丶 dd
浙	氵斤 dj
浦	氵甫 df
海	氵母 dm
涉	氵丿 dp
涌	氵用 dy
涐	氵我 dw
涔	氵乛 dv
涕	氵丿 dp
涠	氵韦 dw
涨	氵长 di
涫	氵㠯 dk
淅	氵斤 dj
淤	氵丶 dd
淦	氵金 dj
淫	氵壬 dr
渐	氵斤 dj
渗	氵丿 dp
渣	氵一 da
渲	氵一 da
渴	氵乛 dv
湛	氵乛 dv
湴	氵亚 dy
湾	氵弓 dg
湿	氵业 dy
滆	氵丨 dl
滏	氵一 da
滗	氵毛 dm
滚	氵𧘇 dy
滹	氵乎 dh
漭	氵廾 dc
漾	氵永 dy
潾	氵丨 dl
澄	氵一 da
澌	氵斤 dj
澎	氵丿 dp
澜	氵柬 dj
澶	氵一 da
濞	氵丨 dl
濠	氵豕 du
瀼	氵𧘇 dy
灭	一火 ah
灸	久火 jh
灼	火勺 hu
炀	火丿 hp
炌	火丨 hl
炒	火少 hu
炖	火屯 ht
炘	火斤 hj
炜	火韦 hw
